こと	0.00988814112134506
今日	0.00949766864965432
たい	0.00869375473734984
そう	0.00786687185612238
いい	0.00744194593104716
これ	0.00723522521074029
ちょっと	0.00710889588166387
時間	0.00646576475182029
明日	0.00602935434228357
なら	0.00530583182120955
ない	0.00528286285228656
感じ	0.00441004203321313
見て	0.00435261961090567
良い	0.00435261961090567
それ	0.00434113512644417
いの	0.00357167466752417
よう	0.0033764384316788
さん	0.00336495394721731
最近	0.00320417116475641
好き	0.00307784183568
自分	0.0030663573512185
しい	0.00303190389783403
とき	0.00294002802214209
作業	0.00287112111537313
ぶり	0.00279072972414268
発表	0.0027677607552197
寝る	0.0026184624572203
あと	0.00259549348829731
行く	0.00254955555045134
久し	0.00254955555045134
こん	0.00253807106598985
あれ	0.00251510209706686
いろ	0.00251510209706686
また	0.00249213312814388
ご飯	0.00248064864368238
いと	0.00242322622137492
たん	0.00233135034568298
面白い	0.00228541240783701
いか	0.00222798998552955
帰宅	0.00222798998552955
っぽい	0.00207869168753015
気分	0.00200978478076119
いま	0.0019983002962997
研究室	0.00198681581183821
みたい	0.00197533132737671
るん	0.00195236235845373
はい	0.00194087787399224
確か	0.00191790890506925
よく	0.00187197096722328
メール	0.00181454854491582
マジ	0.00181454854491582
学校	0.00179157957599283
今度	0.00179157957599283
(・∀・)	0.00176861060706985
よし	0.00176861060706985
もの	0.00174564163814686
ぐぬぬ	0.00172267266922388
どこ	0.00169970370030089
はず	0.00169970370030089
ゼミ	0.0016882192158394
いいな	0.0016882192158394
よね	0.00166525024691642
ころ	0.00165376576245492
大学	0.00165376576245492
みる	0.00165376576245492
やつ	0.00165376576245492
すごい	0.00159634334014746
すね	0.00159634334014746
準備	0.00158485885568597
こう	0.00158485885568597
沖縄	0.00157337437122448
からん	0.00155040540230149
本当	0.00155040540230149
アニメ	0.00152743643337851
予定	0.00150446746445552
無い	0.00147001401107104
なか	0.00147001401107104
多い	0.00142407607322507
パソコン	0.00140110710430209
かっこ	0.0013896226198406
あん	0.0013896226198406
かし	0.0013781381353791
怖い	0.0013781381353791
昨日	0.0013781381353791
思い出	0.00133220019753313
情報	0.00133220019753313
可愛い	0.00132071571307164
どん	0.00129774674414866
面白かっ	0.00128626225968716
最後	0.00128626225968716
いん	0.00127477777522567
先生	0.00127477777522567
らん	0.00127477777522567
なに	0.00125180880630269
悪い	0.00124032432184119
授業	0.00124032432184119
テレビ	0.00121735535291821
ですよ	0.00120587086845671
とい	0.00119438638399522
ゲーム	0.00118290189953373
元気	0.00118290189953373
欲しい	0.00118290189953373
お腹	0.00118290189953373
今年	0.00118290189953373
まり	0.00117141741507224
みんな	0.00117141741507224
見る	0.00113696396168776
ポケモン	0.00113696396168776
意味	0.00113696396168776
いけ	0.00113696396168776
いし	0.00111399499276477
早く	0.00110251050830328
なかっ	0.00110251050830328
疲れ	0.00110251050830328
めん	0.00110251050830328
全部	0.00109102602384179
全然	0.0010795415393803
バイト	0.0010795415393803
残念	0.0010795415393803
勉強	0.0010795415393803
たか	0.0010795415393803
確認	0.0010680570549188
ため	0.0010680570549188
良かっ	0.0010680570549188
必要	0.00105657257045731
説明	0.00105657257045731
ここ	0.00104508808599582
ツイート	0.00104508808599582
だし	0.00103360360153433
普通	0.00103360360153433
ネタ	0.00103360360153433
以上	0.00102211911707283
楽しかっ	0.00102211911707283
絶対	0.00102211911707283
すごく	0.00101063463261134
大丈夫	0.000999150148149849
お金	0.000999150148149849
高い	0.000987665663688357
ちゃん	0.000987665663688357
テニス	0.000976181179226864
うち	0.000976181179226864
一番	0.000964696694765372
最高	0.000964696694765372
ネット	0.000964696694765372
ニュース	0.00095321221030388
ですか	0.000941727725842387
録画	0.000941727725842387
ながら	0.000930243241380894
ろう	0.000930243241380894
東京	0.000918758756919402
良く	0.000918758756919402
コーヒー	0.000918758756919402
しま	0.000918758756919402
友達	0.000918758756919402
なう	0.000907274272457909
買う	0.000907274272457909
ちゃんと	0.000907274272457909
とこ	0.000907274272457909
参加	0.000895789787996417
今週	0.000884305303534924
もっと	0.000884305303534924
なん	0.000884305303534924
嬉しい	0.000872820819073432
もう少し	0.000872820819073432
内容	0.000872820819073432
無理	0.000861336334611939
期待	0.000861336334611939
休憩	0.000861336334611939
ｲｲﾈ	0.000861336334611939
先輩	0.000861336334611939
後輩	0.000849851850150447
休み	0.000849851850150447
終了	0.000849851850150447
たち	0.000849851850150447
なんだろう	0.000838367365688954
くら	0.000838367365688954
うに	0.000838367365688954
何か	0.000838367365688954
美味しい	0.000826882881227462
たこ	0.000826882881227462
早め	0.000826882881227462
なぜ	0.000826882881227462
かい	0.000826882881227462
かけ	0.000826882881227462
資料	0.000826882881227462
ダメ	0.000815398396765969
アルバム	0.000815398396765969
さっき	0.000803913912304477
問題	0.000803913912304477
個人	0.000803913912304477
途中	0.000803913912304477
すげ	0.000803913912304477
にし	0.000803913912304477
素敵	0.000792429427842984
想像	0.000792429427842984
ちゃ	0.000792429427842984
しみ	0.000780944943381492
ありがとう	0.000780944943381492
気持ち	0.000769460458919999
わけ	0.000769460458919999
よかっ	0.000769460458919999
ずっと	0.000769460458919999
連絡	0.000757975974458507
スライド	0.000757975974458507
フラグ	0.000757975974458507
せい	0.000757975974458507
あり	0.000746491489997014
なく	0.000735007005535522
ヤバ	0.000735007005535522
そっ	0.000735007005535522
ボドゲ	0.000723522521074029
今回	0.000723522521074029
美味しかっ	0.000723522521074029
さい	0.000723522521074029
たくさん	0.000723522521074029
場所	0.000723522521074029
写真	0.000712038036612536
聞く	0.000712038036612536
高校	0.000712038036612536
